YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2019-05,WEEKENDS/HOLIDAY,23,TRAIN,CC19,659,575
2019-05,WEEKENDS/HOLIDAY,9,TRAIN,EW27,23119,14775
2019-05,WEEKDAY,9,TRAIN,EW27,49455,35402
2019-05,WEEKDAY,8,TRAIN,EW15,21619,321991
2019-05,WEEKENDS/HOLIDAY,8,TRAIN,EW15,3104,11387
2019-05,WEEKDAY,23,TRAIN,EW22,1965,2603
2019-05,WEEKENDS/HOLIDAY,23,TRAIN,EW22,495,1262
2019-05,WEEKENDS/HOLIDAY,8,TRAIN,CE1,5006,11662
2019-05,WEEKENDS/HOLIDAY,8,TRAIN,DT16,103,2555
2019-05,WEEKDAY,8,TRAIN,DT16,312,3583
2019-05,WEEKDAY,8,TRAIN,CE1,10269,31054
2019-05,WEEKENDS/HOLIDAY,14,TRAIN,NS8,9677,7317
2019-05,WEEKDAY,14,TRAIN,NS8,18036,15485
2019-05,WEEKENDS/HOLIDAY,22,TRAIN,DT25,825,2077
2019-05,WEEKDAY,22,TRAIN,DT25,2068,4458
2019-05,WEEKDAY,19,TRAIN,DT23,11823,6171
2019-05,WEEKENDS/HOLIDAY,19,TRAIN,DT23,1321,1154
2019-05,WEEKDAY,0,TRAIN,BP12,0,7
2019-05,WEEKDAY,7,TRAIN,CG2,14301,29385
2019-05,WEEKENDS/HOLIDAY,7,TRAIN,CG2,6928,11671
2019-05,WEEKDAY,5,TRAIN,CC12,452,69
2019-05,WEEKENDS/HOLIDAY,5,TRAIN,CC12,92,7
2019-05,WEEKENDS/HOLIDAY,7,TRAIN,EW16,1363,4317
2019-05,WEEKDAY,7,TRAIN,EW16,6219,34601
2019-05,WEEKENDS/HOLIDAY,7,TRAIN,NE3,3380,7051
2019-05,WEEKDAY,7,TRAIN,NE3,17179,72018
2019-05,WEEKDAY,16,TRAIN,NS23,42726,40313
2019-05,WEEKENDS/HOLIDAY,16,TRAIN,NS23,28309,26716
2019-05,WEEKENDS/HOLIDAY,5,TRAIN,PE6,287,37
2019-05,WEEKDAY,5,TRAIN,PE6,1475,160
2019-05,WEEKDAY,19,TRAIN,DT33,12723,54955
2019-05,WEEKENDS/HOLIDAY,19,TRAIN,DT33,5946,8997
2019-05,WEEKENDS/HOLIDAY,8,TRAIN,CC1-NE6-NS24,3824,13417
2019-05,WEEKDAY,8,TRAIN,CC1-NE6-NS24,30222,66631
2019-05,WEEKDAY,23,TRAIN,PE1,274,2789
2019-05,WEEKENDS/HOLIDAY,23,TRAIN,PE1,161,1485
2019-05,WEEKENDS/HOLIDAY,19,TRAIN,NE1,17878,5389
2019-05,WEEKDAY,19,TRAIN,CC29,50564,36307
2019-05,WEEKDAY,19,TRAIN,NE1,54921,15152
2019-05,WEEKENDS/HOLIDAY,19,TRAIN,CC29,29605,14888
2019-05,WEEKDAY,7,TRAIN,BP11,20472,3442
2019-05,WEEKENDS/HOLIDAY,7,TRAIN,BP11,2028,540
2019-05,WEEKDAY,20,TRAIN,BP4,2583,3644
2019-05,WEEKENDS/HOLIDAY,20,TRAIN,BP4,649,1174
2019-05,WEEKDAY,7,TRAIN,CC3,787,9309
2019-05,WEEKENDS/HOLIDAY,7,TRAIN,CC3,321,1949
2019-05,WEEKDAY,10,TRAIN,DT13,5844,14418
2019-05,WEEKENDS/HOLIDAY,10,TRAIN,DT13,3518,6940
2019-05,WEEKDAY,7,TRAIN,SW7,10600,4989
2019-05,WEEKENDS/HOLIDAY,7,TRAIN,SW7,1101,604
2019-05,WEEKDAY,21,TRAIN,DT30,2530,12344
2019-05,WEEKENDS/HOLIDAY,21,TRAIN,DT30,1124,4739
2019-05,WEEKDAY,15,TRAIN,NE14,23964,28044
2019-05,WEEKENDS/HOLIDAY,15,TRAIN,NE14,15234,14596
2019-05,WEEKDAY,17,TRAIN,NE1,60298,15517
2019-05,WEEKDAY,17,TRAIN,CC29,42156,37566
2019-05,WEEKENDS/HOLIDAY,17,TRAIN,NE1,16666,6283
2019-05,WEEKENDS/HOLIDAY,17,TRAIN,CC29,27813,24015
2019-05,WEEKENDS/HOLIDAY,21,TRAIN,EW21,3864,2409
2019-05,WEEKDAY,21,TRAIN,EW21,13434,6519
2019-05,WEEKDAY,21,TRAIN,CC22,14597,7361
2019-05,WEEKENDS/HOLIDAY,21,TRAIN,CC22,3102,2974
2019-05,WEEKENDS/HOLIDAY,23,TRAIN,NS8,2554,5072
2019-05,WEEKDAY,23,TRAIN,NS8,4125,12418
2019-05,WEEKENDS/HOLIDAY,0,TRAIN,EW33,1,281
2019-05,WEEKDAY,0,TRAIN,EW33,1,244
2019-05,WEEKENDS/HOLIDAY,13,TRAIN,NS16,30854,25632
2019-05,WEEKDAY,13,TRAIN,NS16,49403,42961
2019-05,WEEKENDS/HOLIDAY,15,TRAIN,SW4,545,443
2019-05,WEEKDAY,15,TRAIN,SW4,591,746
2019-05,WEEKDAY,12,TRAIN,DT6,9565,7030
2019-05,WEEKENDS/HOLIDAY,12,TRAIN,DT6,3652,2272
2019-05,WEEKDAY,17,TRAIN,BP8,5106,4507
2019-05,WEEKENDS/HOLIDAY,17,TRAIN,BP8,1670,1632
2019-05,WEEKDAY,5,TRAIN,NE13,3373,488
2019-05,WEEKENDS/HOLIDAY,5,TRAIN,NE13,608,89
2019-05,WEEKENDS/HOLIDAY,9,TRAIN,EW24-NS1,18283,32301
2019-05,WEEKDAY,9,TRAIN,EW24-NS1,46265,98354
2019-05,WEEKENDS/HOLIDAY,11,TRAIN,DT18,1925,3445
2019-05,WEEKDAY,11,TRAIN,DT18,14892,20537
2019-05,WEEKDAY,14,TRAIN,DT21,6415,7094
2019-05,WEEKENDS/HOLIDAY,14,TRAIN,DT21,3320,3966
2019-05,WEEKDAY,6,TRAIN,NS17,27598,13962
2019-05,WEEKENDS/HOLIDAY,6,TRAIN,NS17,3716,1222
2019-05,WEEKENDS/HOLIDAY,6,TRAIN,CC15,2713,2742
2019-05,WEEKDAY,6,TRAIN,CC15,18954,16510
2019-05,WEEKENDS/HOLIDAY,18,TRAIN,DT22,6164,10995
2019-05,WEEKDAY,18,TRAIN,DT22,12745,20425
2019-05,WEEKENDS/HOLIDAY,19,TRAIN,EW9,12619,18453
2019-05,WEEKDAY,19,TRAIN,EW9,27272,59435
2019-05,WEEKDAY,9,TRAIN,NS27,1172,25031
2019-05,WEEKDAY,9,TRAIN,CE2,69,153
2019-05,WEEKENDS/HOLIDAY,9,TRAIN,NS27,292,1028
2019-05,WEEKENDS/HOLIDAY,9,TRAIN,CE2,41,85
2019-05,WEEKENDS/HOLIDAY,11,TRAIN,DT30,4281,1541
2019-05,WEEKDAY,11,TRAIN,DT30,6259,2293
2019-05,WEEKDAY,5,TRAIN,NS8,19609,2058
2019-05,WEEKENDS/HOLIDAY,5,TRAIN,NS8,3049,437
2019-05,WEEKENDS/HOLIDAY,14,TRAIN,EW9,13423,12161
2019-05,WEEKDAY,14,TRAIN,EW9,19486,16322
2019-05,WEEKDAY,8,TRAIN,DT34,13962,12307
2019-05,WEEKENDS/HOLIDAY,8,TRAIN,DT34,1326,1243
2019-05,WEEKDAY,23,TRAIN,CC13,7444,16707
2019-05,WEEKENDS/HOLIDAY,23,TRAIN,NE12,2259,6570
2019-05,WEEKENDS/HOLIDAY,23,TRAIN,CC13,3662,8402
2019-05,WEEKDAY,23,TRAIN,NE12,4228,13930
2019-05,WEEKENDS/HOLIDAY,6,TRAIN,NS3,6707,1903
2019-05,WEEKDAY,6,TRAIN,NS3,43942,9199
2019-05,WEEKDAY,20,TRAIN,CG2,38527,27233
2019-05,WEEKENDS/HOLIDAY,20,TRAIN,CG2,32011,16392
2019-05,WEEKDAY,7,TRAIN,CC2,1127,6722
2019-05,WEEKENDS/HOLIDAY,7,TRAIN,CC2,383,996
2019-05,WEEKDAY,10,TRAIN,EW8,11322,25548
2019-05,WEEKENDS/HOLIDAY,10,TRAIN,EW8,8562,21975
2019-05,WEEKENDS/HOLIDAY,10,TRAIN,CC9,8059,9570
2019-05,WEEKDAY,10,TRAIN,CC9,14806,13839
2019-05,WEEKDAY,12,TRAIN,NS28,1777,2245
2019-05,WEEKENDS/HOLIDAY,12,TRAIN,NS28,1317,1656
2019-05,WEEKENDS/HOLIDAY,23,TRAIN,SE4,128,1055
2019-05,WEEKDAY,23,TRAIN,SE4,268,2339
2019-05,WEEKDAY,13,TRAIN,EW20,13992,12985
2019-05,WEEKENDS/HOLIDAY,13,TRAIN,EW20,9082,6813
2019-05,WEEKDAY,18,TRAIN,BP11,4439,13478
2019-05,WEEKENDS/HOLIDAY,18,TRAIN,BP11,2017,2593
2019-05,WEEKENDS/HOLIDAY,13,TRAIN,NS15,9851,6258
2019-05,WEEKDAY,13,TRAIN,NS15,32804,24616
2019-05,WEEKENDS/HOLIDAY,6,TRAIN,EW19,2387,1733
2019-05,WEEKDAY,6,TRAIN,EW19,18264,9810
2019-05,WEEKENDS/HOLIDAY,22,TRAIN,CC14,794,2966
2019-05,WEEKDAY,22,TRAIN,CC14,2260,6998
2019-05,WEEKENDS/HOLIDAY,20,TRAIN,CC16,2055,3753
2019-05,WEEKDAY,20,TRAIN,CC16,7565,11896
2019-05,WEEKENDS/HOLIDAY,8,TRAIN,CC16,3537,4971
2019-05,WEEKDAY,8,TRAIN,CC16,32016,28913
2019-05,WEEKENDS/HOLIDAY,19,TRAIN,NS5,10529,17664
2019-05,WEEKDAY,19,TRAIN,NS5,23884,78094
2019-05,WEEKDAY,21,TRAIN,NS23,75098,18384
2019-05,WEEKENDS/HOLIDAY,21,TRAIN,NS23,31651,8183
2019-05,WEEKENDS/HOLIDAY,6,TRAIN,DT32,3383,2064
2019-05,WEEKDAY,6,TRAIN,DT32,20213,11143
2019-05,WEEKDAY,6,TRAIN,EW2,39247,15779
2019-05,WEEKENDS/HOLIDAY,6,TRAIN,EW2,5881,2191
2019-05,WEEKDAY,22,TRAIN,NS2,12461,29389
2019-05,WEEKENDS/HOLIDAY,22,TRAIN,NS2,5784,12767
2019-05,WEEKENDS/HOLIDAY,9,TRAIN,NS11,18835,7102
2019-05,WEEKDAY,9,TRAIN,NS11,60101,20261
2019-05,WEEKENDS/HOLIDAY,14,TRAIN,DT31,3443,3402
2019-05,WEEKDAY,14,TRAIN,DT31,6202,5892
2019-05,WEEKDAY,22,TRAIN,NE17-PTC,20331,36461
2019-05,WEEKENDS/HOLIDAY,22,TRAIN,NE17-PTC,11459,15817
2019-05,WEEKENDS/HOLIDAY,12,TRAIN,NE7,17859,22167
2019-05,WEEKDAY,12,TRAIN,NE7,34870,29932
2019-05,WEEKDAY,12,TRAIN,DT12,13754,7382
2019-05,WEEKENDS/HOLIDAY,12,TRAIN,DT12,1581,3982
2019-05,WEEKENDS/HOLIDAY,8,TRAIN,PE4,751,311
2019-05,WEEKDAY,8,TRAIN,PE4,4169,983
2019-05,WEEKDAY,15,TRAIN,DT34,3283,3124
2019-05,WEEKENDS/HOLIDAY,15,TRAIN,DT34,1756,1555
2019-05,WEEKDAY,6,TRAIN,NS8,68265,14603
2019-05,WEEKENDS/HOLIDAY,6,TRAIN,NS8,9246,3181
2019-05,WEEKDAY,0,TRAIN,SW6,35,512
2019-05,WEEKENDS/HOLIDAY,0,TRAIN,SW6,8,265
2019-05,WEEKENDS/HOLIDAY,16,TRAIN,NE8,24313,29601
2019-05,WEEKDAY,16,TRAIN,NE8,29744,31866
2019-05,WEEKENDS/HOLIDAY,11,TRAIN,EW9,12809,10282
2019-05,WEEKDAY,11,TRAIN,EW9,19624,12264
2019-05,WEEKDAY,11,TRAIN,DT31,6115,3999
2019-05,WEEKENDS/HOLIDAY,11,TRAIN,DT31,3827,1877
2019-05,WEEKENDS/HOLIDAY,16,TRAIN,EW6,5790,6774
2019-05,WEEKDAY,16,TRAIN,EW6,8785,14535
2019-05,WEEKENDS/HOLIDAY,15,TRAIN,NE11,2455,1924
2019-05,WEEKDAY,15,TRAIN,NE11,11773,4317
2019-05,WEEKDAY,10,TRAIN,SE5,3118,1081
2019-05,WEEKENDS/HOLIDAY,10,TRAIN,SE5,1941,763
2019-05,WEEKENDS/HOLIDAY,16,TRAIN,DT1,15026,16132
2019-05,WEEKDAY,16,TRAIN,BP6,15687,15000
2019-05,WEEKENDS/HOLIDAY,16,TRAIN,BP6,7447,7820
2019-05,WEEKDAY,16,TRAIN,DT1,19154,35386
2019-05,WEEKDAY,14,TRAIN,CC24,16840,19833
2019-05,WEEKENDS/HOLIDAY,14,TRAIN,CC24,4618,3704
2019-05,WEEKENDS/HOLIDAY,7,TRAIN,NS18,5767,2527
2019-05,WEEKDAY,7,TRAIN,NS18,42428,17333
2019-05,WEEKENDS/HOLIDAY,20,TRAIN,NE9,7396,10937
2019-05,WEEKDAY,20,TRAIN,NE9,20433,28754
2019-05,WEEKENDS/HOLIDAY,17,TRAIN,BP7,809,923
2019-05,WEEKDAY,17,TRAIN,BP7,2049,3274
2019-05,WEEKENDS/HOLIDAY,19,TRAIN,DT21,4235,2554
2019-05,WEEKDAY,19,TRAIN,DT21,13681,11026
2019-05,WEEKENDS/HOLIDAY,18,TRAIN,PE6,3427,4302
2019-05,WEEKDAY,18,TRAIN,PE6,7240,16362
2019-05,WEEKDAY,0,TRAIN,DT34,3,685
2019-05,WEEKENDS/HOLIDAY,0,TRAIN,DT34,5,373
2019-05,WEEKDAY,20,TRAIN,CC11,27511,10429
2019-05,WEEKENDS/HOLIDAY,20,TRAIN,CC11,5812,4772
2019-05,WEEKDAY,16,TRAIN,NS7,18114,22711
2019-05,WEEKENDS/HOLIDAY,16,TRAIN,NS7,11230,8381
2019-05,WEEKDAY,23,TRAIN,NS15,5339,9143
2019-05,WEEKENDS/HOLIDAY,23,TRAIN,NS15,1387,3770
2019-05,WEEKDAY,22,TRAIN,EW26,8108,40928
2019-05,WEEKENDS/HOLIDAY,22,TRAIN,EW26,4432,17922
2019-05,WEEKDAY,12,TRAIN,NE5,14011,15507
2019-05,WEEKENDS/HOLIDAY,12,TRAIN,NE5,4820,8001
2019-05,WEEKENDS/HOLIDAY,10,TRAIN,DT19,2477,5666
2019-05,WEEKDAY,10,TRAIN,DT19,5110,13071
2019-05,WEEKDAY,10,TRAIN,NE4,25722,57127
2019-05,WEEKENDS/HOLIDAY,10,TRAIN,NE4,13185,28266
2019-05,WEEKDAY,21,TRAIN,DT27,4562,6794
2019-05,WEEKENDS/HOLIDAY,21,TRAIN,DT27,1440,3949
2019-05,WEEKDAY,21,TRAIN,CE1,59240,16203
2019-05,WEEKENDS/HOLIDAY,21,TRAIN,DT16,3474,3304
2019-05,WEEKDAY,21,TRAIN,DT16,3973,3168
2019-05,WEEKENDS/HOLIDAY,21,TRAIN,CE1,42165,8164
2019-05,WEEKENDS/HOLIDAY,16,TRAIN,EW29,9578,4915
2019-05,WEEKDAY,16,TRAIN,EW29,25365,5859
2019-05,WEEKDAY,23,TRAIN,DT20,4699,2504
2019-05,WEEKENDS/HOLIDAY,23,TRAIN,DT20,2245,1308
2019-05,WEEKENDS/HOLIDAY,16,TRAIN,EW15,13443,8992
2019-05,WEEKDAY,16,TRAIN,EW15,53975,24022
2019-05,WEEKENDS/HOLIDAY,9,TRAIN,EW32,970,699
2019-05,WEEKDAY,9,TRAIN,EW32,1431,2979
2019-05,WEEKENDS/HOLIDAY,19,TRAIN,DT12,3049,3820
2019-05,WEEKDAY,19,TRAIN,NE7,37293,40554
2019-05,WEEKDAY,19,TRAIN,DT12,8921,7979
2019-05,WEEKENDS/HOLIDAY,19,TRAIN,NE7,21431,19636
2019-05,WEEKDAY,19,TRAIN,DT3,4629,22594
2019-05,WEEKENDS/HOLIDAY,19,TRAIN,DT3,2620,4297
2019-05,WEEKENDS/HOLIDAY,17,TRAIN,NS2,15288,16885
2019-05,WEEKDAY,17,TRAIN,NS2,47459,55740
2019-05,WEEKENDS/HOLIDAY,23,TRAIN,EW30,54,497
2019-05,WEEKDAY,23,TRAIN,EW30,151,385
2019-05,WEEKDAY,10,TRAIN,SW7,3252,1404
2019-05,WEEKENDS/HOLIDAY,10,TRAIN,SW7,2150,756
2019-05,WEEKDAY,18,TRAIN,PE5,6156,13587
2019-05,WEEKENDS/HOLIDAY,18,TRAIN,PE5,2256,2821
2019-05,WEEKDAY,13,TRAIN,NE11,4723,3791
2019-05,WEEKENDS/HOLIDAY,13,TRAIN,NE11,2693,1710
2019-05,WEEKDAY,22,TRAIN,PW3,228,336
2019-05,WEEKENDS/HOLIDAY,22,TRAIN,PW3,65,309
2019-05,WEEKENDS/HOLIDAY,20,TRAIN,SE3,732,2107
2019-05,WEEKDAY,20,TRAIN,SE3,1394,6371
2019-05,WEEKENDS/HOLIDAY,12,TRAIN,DT13,5421,6977
2019-05,WEEKDAY,12,TRAIN,DT13,10822,19993
2019-05,WEEKDAY,23,TRAIN,NS16,12317,37808
2019-05,WEEKENDS/HOLIDAY,23,TRAIN,NS16,5608,19585
2019-05,WEEKDAY,5,TRAIN,CC11,1576,880
2019-05,WEEKENDS/HOLIDAY,5,TRAIN,CC11,399,86
2019-05,WEEKDAY,17,TRAIN,EW9,32646,33664
2019-05,WEEKENDS/HOLIDAY,17,TRAIN,EW9,15869,17016
2019-05,WEEKENDS/HOLIDAY,22,TRAIN,CC10,2002,5025
2019-05,WEEKENDS/HOLIDAY,22,TRAIN,DT26,748,2236
2019-05,WEEKDAY,22,TRAIN,DT26,1749,4831
2019-05,WEEKDAY,22,TRAIN,CC10,5931,10041
2019-05,WEEKDAY,22,TRAIN,PE6,2479,4623
2019-05,WEEKENDS/HOLIDAY,22,TRAIN,PE6,1305,1980
2019-05,WEEKENDS/HOLIDAY,13,TRAIN,NS27,867,1643
2019-05,WEEKENDS/HOLIDAY,13,TRAIN,CE2,126,372
2019-05,WEEKDAY,13,TRAIN,CE2,138,255
2019-05,WEEKDAY,13,TRAIN,NS27,3102,7955
2019-05,WEEKDAY,0,TRAIN,CC1-NE6-NS24,542,542
2019-05,WEEKENDS/HOLIDAY,0,TRAIN,CC1-NE6-NS24,288,289
2019-05,WEEKDAY,14,TRAIN,BP9,5222,3278
2019-05,WEEKENDS/HOLIDAY,14,TRAIN,BP9,1609,1418
2019-05,WEEKDAY,19,TRAIN,EW24-NS1,156440,133656
2019-05,WEEKENDS/HOLIDAY,19,TRAIN,EW24-NS1,55320,47470
2019-05,WEEKDAY,12,TRAIN,NS23,27990,56709
2019-05,WEEKENDS/HOLIDAY,12,TRAIN,NS23,12534,30414
2019-05,WEEKENDS/HOLIDAY,21,TRAIN,PE4,662,1087
2019-05,WEEKDAY,21,TRAIN,PE4,918,2123
2019-05,WEEKENDS/HOLIDAY,13,TRAIN,DT19,6294,7377
2019-05,WEEKDAY,13,TRAIN,DT19,30944,13032
2019-05,WEEKENDS/HOLIDAY,13,TRAIN,NE4,31241,35046
2019-05,WEEKDAY,13,TRAIN,NE4,67341,57280
2019-05,WEEKDAY,20,TRAIN,PE5,2370,9146
2019-05,WEEKENDS/HOLIDAY,20,TRAIN,PE5,1113,3226
2019-05,WEEKDAY,15,TRAIN,CC26,3577,2587
2019-05,WEEKENDS/HOLIDAY,15,TRAIN,CC26,1517,1144
2019-05,WEEKDAY,22,TRAIN,NS19,18173,46277
2019-05,WEEKENDS/HOLIDAY,22,TRAIN,NS19,7282,20578
2019-05,WEEKDAY,21,TRAIN,NS8,13281,28635
2019-05,WEEKENDS/HOLIDAY,21,TRAIN,NS8,6291,9011
2019-05,WEEKDAY,11,TRAIN,PE2,5213,2808
2019-05,WEEKENDS/HOLIDAY,11,TRAIN,PE2,3773,1661
2019-05,WEEKENDS/HOLIDAY,11,TRAIN,EW28,16261,5305
2019-05,WEEKDAY,11,TRAIN,EW28,19619,10028
2019-05,WEEKENDS/HOLIDAY,10,TRAIN,EW14-NS26,4531,12225
2019-05,WEEKDAY,10,TRAIN,EW14-NS26,22335,73296
2019-05,WEEKENDS/HOLIDAY,14,TRAIN,CC4-DT15,9116,13239
2019-05,WEEKDAY,14,TRAIN,CC4-DT15,17313,19598
2019-05,WEEKDAY,7,TRAIN,EW3,49677,25031
2019-05,WEEKENDS/HOLIDAY,7,TRAIN,EW3,5117,3134
2019-05,WEEKDAY,8,TRAIN,DT14,13420,47761
2019-05,WEEKENDS/HOLIDAY,8,TRAIN,DT14,1913,3797
2019-05,WEEKENDS/HOLIDAY,8,TRAIN,EW12,5530,12278
2019-05,WEEKDAY,8,TRAIN,EW12,22291,69706
2019-05,WEEKDAY,19,TRAIN,DT8,7700,7667
2019-05,WEEKENDS/HOLIDAY,19,TRAIN,DT8,1217,1672
2019-05,WEEKENDS/HOLIDAY,11,TRAIN,NE9,13658,7449
2019-05,WEEKDAY,11,TRAIN,NE9,23178,12194
2019-05,WEEKDAY,19,TRAIN,CC17,4118,8654
2019-05,WEEKENDS/HOLIDAY,19,TRAIN,CC17,1042,1279
2019-05,WEEKDAY,8,TRAIN,DT30,41826,3850
2019-05,WEEKENDS/HOLIDAY,8,TRAIN,DT30,3921,1458
2019-05,WEEKDAY,18,TRAIN,PW5,2921,6889
2019-05,WEEKENDS/HOLIDAY,18,TRAIN,PW5,1461,2431
2019-05,WEEKENDS/HOLIDAY,17,TRAIN,PE5,2937,2660
2019-05,WEEKDAY,17,TRAIN,PE5,6436,9177
2019-05,WEEKDAY,7,TRAIN,DT6,13911,16887
2019-05,WEEKENDS/HOLIDAY,7,TRAIN,DT6,1173,1218
2019-05,WEEKENDS/HOLIDAY,22,TRAIN,BP12,397,1657
2019-05,WEEKDAY,22,TRAIN,BP12,718,4269
2019-05,WEEKDAY,6,TRAIN,NS16,70891,35379
2019-05,WEEKENDS/HOLIDAY,6,TRAIN,NS16,14735,5667
2019-05,WEEKENDS/HOLIDAY,13,TRAIN,NS10,17309,11317
2019-05,WEEKDAY,13,TRAIN,NS10,35240,28104
2019-05,WEEKDAY,8,TRAIN,DT8,11430,9594
2019-05,WEEKENDS/HOLIDAY,8,TRAIN,DT8,1685,1809
2019-05,WEEKDAY,21,TRAIN,CC14,3745,8263
2019-05,WEEKENDS/HOLIDAY,21,TRAIN,CC14,1120,3252
2019-05,WEEKDAY,16,TRAIN,DT33,10929,16739
2019-05,WEEKENDS/HOLIDAY,16,TRAIN,DT33,7658,7549
2019-05,WEEKENDS/HOLIDAY,9,TRAIN,PW4,112,112
2019-05,WEEKDAY,9,TRAIN,PW4,497,540
2019-05,WEEKENDS/HOLIDAY,21,TRAIN,BP12,538,1843
2019-05,WEEKDAY,21,TRAIN,BP12,1144,4798
2019-05,WEEKENDS/HOLIDAY,22,TRAIN,EW16,1543,1001
2019-05,WEEKENDS/HOLIDAY,22,TRAIN,NE3,3991,4604
2019-05,WEEKDAY,22,TRAIN,EW16,5717,1983
2019-05,WEEKDAY,22,TRAIN,NE3,14264,9683
2019-05,WEEKDAY,7,TRAIN,SW2,11961,2911
2019-05,WEEKENDS/HOLIDAY,7,TRAIN,SW2,1067,739
2019-05,WEEKDAY,18,TRAIN,CC21,13959,30256
2019-05,WEEKENDS/HOLIDAY,18,TRAIN,CC21,5076,6118
2019-05,WEEKDAY,13,TRAIN,NE10,17855,13355
2019-05,WEEKENDS/HOLIDAY,13,TRAIN,NE10,8586,6778
2019-05,WEEKENDS/HOLIDAY,5,TRAIN,EW31,136,85
2019-05,WEEKDAY,5,TRAIN,EW31,319,666
2019-05,WEEKENDS/HOLIDAY,23,TRAIN,BP9,126,635
2019-05,WEEKDAY,23,TRAIN,BP9,206,1402
2019-05,WEEKDAY,9,TRAIN,EW7,24925,14635
2019-05,WEEKENDS/HOLIDAY,9,TRAIN,EW7,9238,5999
2019-05,WEEKENDS/HOLIDAY,5,TRAIN,BP12,567,37
2019-05,WEEKDAY,5,TRAIN,BP12,2564,80
2019-05,WEEKDAY,10,TRAIN,EW26,30408,9398
2019-05,WEEKENDS/HOLIDAY,10,TRAIN,EW26,20103,7218
2019-05,WEEKDAY,20,TRAIN,EW27,44009,86919
2019-05,WEEKENDS/HOLIDAY,20,TRAIN,EW27,20026,36306
2019-05,WEEKDAY,15,TRAIN,DT11,28166,32232
2019-05,WEEKENDS/HOLIDAY,15,TRAIN,DT11,17860,16358
2019-05,WEEKDAY,15,TRAIN,NS21,32749,30827
2019-05,WEEKENDS/HOLIDAY,15,TRAIN,NS21,16501,18645
2019-05,WEEKENDS/HOLIDAY,15,TRAIN,EW3,9426,9742
2019-05,WEEKDAY,15,TRAIN,EW3,16964,18498
2019-05,WEEKENDS/HOLIDAY,13,TRAIN,CC27,1190,1251
2019-05,WEEKDAY,13,TRAIN,CC27,4176,7444
2019-05,WEEKDAY,16,TRAIN,DT21,7746,5969
2019-05,WEEKENDS/HOLIDAY,16,TRAIN,DT21,4030,3367
2019-05,WEEKENDS/HOLIDAY,5,TRAIN,EW6,225,22
2019-05,WEEKDAY,5,TRAIN,EW6,1431,135
2019-05,WEEKDAY,20,TRAIN,SW1,1885,2652
2019-05,WEEKENDS/HOLIDAY,20,TRAIN,SW1,735,959
2019-05,WEEKENDS/HOLIDAY,8,TRAIN,DT13,2046,3870
2019-05,WEEKDAY,8,TRAIN,DT13,10019,20686
2019-05,WEEKDAY,11,TRAIN,CC19,6064,6618
2019-05,WEEKENDS/HOLIDAY,11,TRAIN,DT9,437,499
2019-05,WEEKDAY,11,TRAIN,DT9,986,620
2019-05,WEEKENDS/HOLIDAY,11,TRAIN,CC19,4859,5567
2019-05,WEEKENDS/HOLIDAY,13,TRAIN,DT2,1109,667
2019-05,WEEKDAY,13,TRAIN,DT2,3067,1746
2019-05,WEEKDAY,20,TRAIN,EW24-NS1,136637,72881
2019-05,WEEKENDS/HOLIDAY,20,TRAIN,EW24-NS1,59804,34085
2019-05,WEEKENDS/HOLIDAY,14,TRAIN,DT18,3179,2758
2019-05,WEEKDAY,14,TRAIN,DT18,15617,14672
2019-05,WEEKENDS/HOLIDAY,18,TRAIN,EW27,30541,40489
2019-05,WEEKDAY,18,TRAIN,EW27,107062,172648
2019-05,WEEKENDS/HOLIDAY,23,TRAIN,NS20,2019,2255
2019-05,WEEKDAY,23,TRAIN,NS20,5373,4866
2019-05,WEEKENDS/HOLIDAY,12,TRAIN,BP11,2778,1817
2019-05,WEEKDAY,12,TRAIN,BP11,3966,2947
2019-05,WEEKENDS/HOLIDAY,18,TRAIN,NS3,8916,11861
2019-05,WEEKDAY,18,TRAIN,NS3,20191,63546
2019-05,WEEKENDS/HOLIDAY,23,TRAIN,DT18,1693,429
2019-05,WEEKDAY,23,TRAIN,DT18,7130,977
2019-05,WEEKDAY,23,TRAIN,CE1,35862,5013
2019-05,WEEKENDS/HOLIDAY,23,TRAIN,DT16,657,738
2019-05,WEEKENDS/HOLIDAY,23,TRAIN,CE1,20799,2669
2019-05,WEEKDAY,23,TRAIN,DT16,815,817
2019-05,WEEKENDS/HOLIDAY,9,TRAIN,SE1,3006,1030
2019-05,WEEKDAY,9,TRAIN,SE1,7482,2011
2019-05,WEEKENDS/HOLIDAY,9,TRAIN,DT3,5311,1735
2019-05,WEEKDAY,9,TRAIN,DT3,17053,3081
2019-05,WEEKENDS/HOLIDAY,17,TRAIN,PW4,741,232
2019-05,WEEKDAY,17,TRAIN,PW4,1131,353
2019-05,WEEKDAY,16,TRAIN,EW13-NS25,48745,37703
2019-05,WEEKENDS/HOLIDAY,16,TRAIN,EW13-NS25,36801,32895
2019-05,WEEKENDS/HOLIDAY,22,TRAIN,BP8,1172,1144
2019-05,WEEKDAY,22,TRAIN,BP8,2631,2388
2019-05,WEEKDAY,12,TRAIN,PW4,813,254
2019-05,WEEKENDS/HOLIDAY,12,TRAIN,PW4,208,58
